CuvgID,team,forces,cuvgFunctions,location,timestampNMCSStart,logisticsMissionID,timestampNMCSEnd,durationNMCS
"89081","Red","Marine_Corps","[GroundTransport]","(-97.92199696599164, 28.294825291895606)","0","Unknown","3600","3600"
"95669","Red","Air_Force","[AerialAttackGroundMissile]","(-97.92199696599164, 28.294825291895606)","0","Unknown","3600","3600"
"97471","Red","Air_Force","[AerialTransport]","(-97.92199696599164, 28.294825291895606)","0","Unknown","3600","3600"
"98532","Red","Air_Force","[AerialTransport]","(-97.92199696599164, 28.294825291895606)","0","Unknown","3600","3600"
"96256","Red","Air_Force","[AerialAttackGround]","(-55.55731127106796, -8.365535703672805)","0","Unknown","3600","3600"
"97750","Red","Air_Force","[AerialTransport]","(-55.55731127106796, -8.365535703672805)","0","Unknown","3600","3600"
"47916","Red","Army","[GroundTransport, GroundAttackMissile]","(-104.0947031393848, 21.526385427658937)","0","Unknown","3600","3600"
"50988","Red","Army","[GroundTransport, GroundEngineer, GroundIntel, GroundAttackMissile, GroundAttack]","(-104.0947031393848, 21.526385427658937)","0","Unknown","3600","3600"
"57778","Red","Army","[GroundTransport, GroundResupply]","(-104.0947031393848, 21.526385427658937)","0","Unknown","3600","3600"
"96810","Red","Air_Force","[AerialAttackGround]","(-104.0947031393848, 21.526385427658937)","0","Unknown","3600","3600"
"98087","Red","Air_Force","[AerialTransport]","(-104.0947031393848, 21.526385427658937)","0","Unknown","3600","3600"
"48665","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","(-77.81320461291357, 7.026259872939548)","0","Unknown","3600","3600"
"96274","Red","Air_Force","[AerialAttackGround, AerialAttackGroundMissile, AerialAttackAir, AerialAttackWater]","(-86.38464164086511, 20.47450425992723)","0","Unknown","3600","3600"
"48684","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","(-49.19884557937064, -6.333630236950555)","0","Unknown","3600","3600"
"52272","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-49.19884557937064, -6.333630236950555)","0","Unknown","3600","3600"
"97310","Red","Air_Force","[AerialResupply]","(-49.19884557937064, -6.333630236950555)","0","Unknown","3600","3600"
"98394","Red","Air_Force","[AerialResupply]","(-49.19884557937064, -6.333630236950555)","0","Unknown","3600","3600"
"101221","Red","Air_Force","[AerialResupply]","(-49.19884557937064, -6.333630236950555)","0","Unknown","3600","3600"
"46820","Red","Army","[GroundTransport, GroundEngineer, GroundIntel, GroundAttackMissile, GroundAttack]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"50349","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"55984","Red","Army","[GroundTransport]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"88507","Red","Marine_Corps","[GroundTransport]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"96301","Red","Air_Force","[AerialAttackGroundRotary]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"97772","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101323","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101324","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101325","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101326","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101327","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101328","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101329","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101330","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101331","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101332","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"101333","Red","Air_Force","[AerialResupply]","(-89.013243077036, 0.6298331572278073)","0","Unknown","3600","3600"
"45772","Red","Navy","[MarineAttackSmall]","(-49.29566368575266, -1.519917582417591)","0","Unknown","3600","3600"
"45951","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","(-49.29566368575266, -1.519917582417591)","0","Unknown","3600","3600"
"48703","Red","Army","[GroundTransport, GroundAttack]","(-62.529098963420225, -12.77667839972527)","0","Unknown","3600","3600"
"45776","Red","Navy","[MarineAttackSmall]","(-100.07861143328043, 26.99302455357143)","0","Unknown","3600","3600"
"45991","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","(-100.07861143328043, 26.99302455357143)","0","Unknown","3600","3600"
"49325","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","(-100.07861143328043, 26.99302455357143)","0","Unknown","3600","3600"
"53551","Red","Army","[GroundTransport]","(-100.07861143328043, 26.99302455357143)","0","Unknown","3600","3600"
"85900","Red","Navy","[MarineTransportLarge]","(-100.07861143328043, 26.99302455357143)","0","Unknown","3600","3600"
"88849","Red","Marine_Corps","[GroundTransport]","(-94.74435546636553, 1.0166981456043942)","0","Unknown","3600","3600"
"97329","Red","Air_Force","[AerialAttackGround]","(-94.74435546636553, 1.0166981456043942)","0","Unknown","3600","3600"
"98428","Red","Air_Force","[AerialTransport]","(-94.74435546636553, 1.0166981456043942)","0","Unknown","3600","3600"
"88646","Red","Marine_Corps","[GroundTransport]","(-81.34282172315652, -5.196047604739007)","0","Unknown","3600","3600"
"96823","Red","Air_Force","[AerialAttackGround]","(-81.34282172315652, -5.196047604739007)","0","Unknown","3600","3600"
"98095","Red","Air_Force","[AerialTransport]","(-81.34282172315652, -5.196047604739007)","0","Unknown","3600","3600"
"45814","Red","Navy","[MarineAttackSmall]","(-86.5052773241973, 28.769413203983518)","0","Unknown","3600","3600"
"45820","Red","Navy","[MarineAttackSmall]","(-86.5052773241973, 28.769413203983518)","0","Unknown","3600","3600"
"45826","Red","Navy","[MarineAttackSmall]","(-86.5052773241973, 28.769413203983518)","0","Unknown","3600","3600"
"86341","Red","Navy","[MarineAttackLarge]","(-86.5052773241973, 28.769413203983518)","0","Unknown","3600","3600"
"86603","Red","Navy","[MarineAttackLarge]","(-86.5052773241973, 28.769413203983518)","0","Unknown","3600","3600"
"86686","Red","Navy","[MarineTransportMed, MarineLandingMed]","(-86.5052773241973, 28.769413203983518)","0","Unknown","3600","3600"
"86704","Red","Navy","[MarineTransportMed, MarineLandingMed]","(-86.5052773241973, 28.769413203983518)","0","Unknown","3600","3600"
"86729","Red","Navy","[AerialReconMarine]","(-86.5052773241973, 28.769413203983518)","0","Unknown","3600","3600"
"86741","Red","Navy","[AerialReconMarine]","(-86.5052773241973, 28.769413203983518)","0","Unknown","3600","3600"
"86775","Red","Navy","[MarineTransportLarge]","(-86.5052773241973, 28.769413203983518)","0","Unknown","3600","3600"
"47154","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundRescue]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"50387","Red","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"56126","Red","Army","[GroundTransport]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"96322","Red","Air_Force","[AerialTransport]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"97800","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101347","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101348","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101349","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101350","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101351","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101352","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101353","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101354","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101355","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101356","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101357","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101358","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101359","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"101360","Red","Air_Force","[AerialResupply]","(-96.83001532975689, -1.3557062345574593)","0","Unknown","3600","3600"
"48790","Red","Army","[GroundTransport, GroundUtility]","(-57.68913789715846, -1.3412281078296644)","0","Unknown","3600","3600"
"52790","Red","Army","[AerialTransport, AerialAttackGroundRotary]","(-57.68913789715846, -1.3412281078296644)","0","Unknown","3600","3600"
"45778","Red","Navy","[MarineAttackSmall]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"85902","Red","Navy","[MarineTransportLarge]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"87213","Red","Marine_Corps","[GroundTransport]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"89226","Red","Marine_Corps","[GroundTransport]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"95734","Red","Air_Force","[AerialAttackGround]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"97498","Red","Air_Force","[AerialResupply]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"101232","Red","Air_Force","[AerialResupply]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"101233","Red","Air_Force","[AerialResupply]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"101234","Red","Air_Force","[AerialResupply]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"101235","Red","Air_Force","[AerialResupply]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"101236","Red","Air_Force","[AerialResupply]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"101237","Red","Air_Force","[AerialResupply]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"101238","Red","Air_Force","[AerialResupply]","(-58.05551872863508, 7.752500429258234)","0","Unknown","3600","3600"
"47997","Red","Army","[GroundTransport, GroundResupply]","(-46.00215957783175, -6.132141357102299)","0","Unknown","3600","3600"
"51025","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-46.00215957783175, -6.132141357102299)","0","Unknown","3600","3600"
"57903","Red","Army","[GroundTransport, GroundResupply]","(-46.00215957783175, -6.132141357102299)","0","Unknown","3600","3600"
"88705","Red","Marine_Corps","[GroundTransport]","(-46.00215957783175, -6.132141357102299)","0","Unknown","3600","3600"
"96841","Red","Air_Force","[AerialAttackGround]","(-46.00215957783175, -6.132141357102299)","0","Unknown","3600","3600"
"98102","Red","Air_Force","[AerialTransport]","(-46.00215957783175, -6.132141357102299)","0","Unknown","3600","3600"
"48811","Red","Army","[GroundTransport]","(-98.22259663807839, 14.91051038804946)","0","Unknown","3600","3600"
"52926","Red","Army","[AerialGroundRotaryAttack, AerialAttackGroundRotary]","(-98.22259663807839, 14.91051038804946)","0","Unknown","3600","3600"
"52951","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-98.22259663807839, 14.91051038804946)","0","Unknown","3600","3600"
"97370","Red","Air_Force","[AerialAttackAir, AerialAttackWater]","(-98.22259663807839, 14.91051038804946)","0","Unknown","3600","3600"
"98456","Red","Air_Force","[AerialTransport, AerialAttackGroundRotary, AerialResupply]","(-98.22259663807839, 14.91051038804946)","0","Unknown","3600","3600"
"88509","Red","Marine_Corps","[GroundTransport]","(-88.4470362047067, 14.770127719313521)","0","Unknown","3600","3600"
"96337","Red","Air_Force","[AerialAttackAir, AerialAttackWater]","(-88.4470362047067, 14.770127719313521)","0","Unknown","3600","3600"
"97816","Red","Air_Force","[AerialTransport, AerialAttackGroundRotary, AerialResupply]","(-88.4470362047067, 14.770127719313521)","0","Unknown","3600","3600"
"45816","Red","Navy","[MarineAttackSmall]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"45822","Red","Navy","[MarineAttackSmall]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"45828","Red","Navy","[MarineAttackSmall]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"72270","Red","Army","[GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"72389","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"72429","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"72548","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"72619","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"72657","Red","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"72808","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"72846","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"72948","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"73019","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"73057","Red","Army","[GroundTransport, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"73165","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"73219","Red","Army","[GroundTransport, GroundEngineer, GroundAttackMissile, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"73295","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"73649","Red","Army","[GroundTransport, GroundUtility, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"73727","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"73816","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"73886","Red","Army","[GroundTransport, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"73957","Red","Army","[DistributionCompany, GroundUtility, GroundTransport, GroundResupply, GroundEngineer]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"74158","Red","Army","[GroundTransport, GroundUtility, GroundAttackMissile, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"74284","Red","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"74354","Red","Army","[GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"74473","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"74513","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"74632","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"74703","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"74741","Red","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"74892","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"74930","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"75032","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"75103","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"75141","Red","Army","[GroundTransport, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"75249","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"75303","Red","Army","[GroundTransport, GroundEngineer, GroundAttackMissile, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"75379","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"75733","Red","Army","[GroundTransport, GroundUtility, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"75811","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"75900","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"75970","Red","Army","[GroundTransport, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"76041","Red","Army","[DistributionCompany, GroundUtility, GroundTransport, GroundResupply, GroundEngineer]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"76242","Red","Army","[GroundTransport, GroundUtility, GroundAttackMissile, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"76368","Red","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"76438","Red","Army","[GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"76557","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"76597","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"76716","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"76787","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"76825","Red","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"76976","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"77014","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"77116","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"77187","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"77225","Red","Army","[GroundTransport, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"77333","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"77387","Red","Army","[GroundTransport, GroundEngineer, GroundAttackMissile, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"77463","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"77817","Red","Army","[GroundTransport, GroundUtility, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"77895","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"77984","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"78054","Red","Army","[GroundTransport, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"78125","Red","Army","[DistributionCompany, GroundUtility, GroundTransport, GroundResupply, GroundEngineer]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"78326","Red","Army","[GroundTransport, GroundUtility, GroundAttackMissile, GroundRescue]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"78452","Red","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"78522","Red","Army","[GroundTransport, GroundUtility]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"78710","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"79228","Red","Army","[AerialTransport, AerialAttackGroundRotary]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"79245","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"79458","Red","Army","[GroundTransport, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"79679","Red","Army","[GroundTransport, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"79829","Red","Army","[GroundTransport, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"79989","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"80152","Red","Army","[GroundTransport, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"80533","Red","Army","[GroundTransport, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"80693","Red","Army","[GroundTransport, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"80867","Red","Army","[GroundTransport, GroundResupply, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"81247","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"81357","Red","Army","[GroundTransport, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"81531","Red","Army","[GroundTransport, GroundResupply, GroundAttack]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"81911","Red","Army","[AerialGroundRotaryAttack, AerialAttackGroundRotary]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"81936","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"82075","Red","Army","[AerialTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"82092","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"82297","Red","Army","[GroundTransport, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"82496","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"82632","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"82824","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"83160","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"83302","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"83494","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"83830","Red","Army","[AerialGroundRotaryAttack, AerialAttackGroundRotary]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"83855","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"83994","Red","Army","[AerialTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"84011","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"84216","Red","Army","[GroundTransport, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"84606","Red","Army","[GroundTransport, GroundResupply]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"84798","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"84940","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"85132","Red","Army","[GroundTransport]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"85468","Red","Army","[GroundAttackAir]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"85474","Red","Army","[GroundAttackAir]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"85479","Red","Army","[GroundAttackAir]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"85485","Red","Army","[GroundAttackAir]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"86752","Red","Navy","[MarineTransportLarge]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"86765","Red","Navy","[MarineTransportLarge]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"86777","Red","Navy","[MarineTransportLarge]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"86783","Red","Navy","[MarineLandingMed]","(-80.77207453302405, 17.13579584478022)","0","Unknown","3600","3600"
"97389","Red","Air_Force","[AerialAttackAir]","(-93.1623564068032, 2.420254550137358)","0","Unknown","3600","3600"
"98469","Red","Air_Force","[AerialTransport]","(-93.1623564068032, 2.420254550137358)","0","Unknown","3600","3600"
"48832","Red","Army","[GroundTransport, GroundRecon]","(-59.46640415166037, -2.015844994848905)","0","Unknown","3600","3600"
"53020","Red","Army","[GroundTransport, GroundResupply]","(-59.46640415166037, -2.015844994848905)","0","Unknown","3600","3600"
